companyName,productName,description,maxPrice,Price_Category
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",IRONOTEL,"20 MG/ML SOL INJ CT FA VD AMB X 5 ML (REST HOSP)",1626.38,Pricey
"EVOLABIS PRODUTOS FARMACEUTICOS LTDA",EVOTERIN,"20 MG/ML SOL INJ CT FA VD AMB X 5 ML (EMB HOSP)",1624.57,Pricey
"LABORATORIOS PFIZER LTDA",ZOLTEC,"2 MG/ML SOL INJ INFUS IV CT 06 BOLS PLAS X 100 ML",1619.88,Pricey
"BLAU FARMACEUTICA S.A.",ERITROMAX,"3000 UI PO LIOF INJ CX 12 FA VD INC + DIL X 1 ML",1619.75,Pricey
"SANOFI-AVENTIS FARMACEUTICA LTDA",EXPOLID,"10 MG COM REV CT BL AL/AL X 60 (EMB HOSP)",1619.16,Pricey
"BAXTER HOSPITALAR LTDA",SEVONESS,"LIQ INAL CX FR AL X 250 ML (PORT 344/98 C1 REST HOSP)",1618.91,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","cloridrato de ranitidina","15 MG/ML XPE CT 60 FR PLAS AMB X 120 ML + 60 COP",1618.47,Pricey
"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA",ELONVA,"150 MCG SOL INJ CT 1 SER PREENC VD INC X 0.5 ML",1617.70,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",CLAVICIN,"1000MG+200MG PO SOL INJ CX 50 FR + DIL 10ML",1617.30,Pricey
"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",ESTRIOPAX,"1 MG/G CREM VAG CX 50 BG AL X 50 G + APLIC (EMB HOSP)",1615.73,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",BOTULIFT,"100 U PO LIOF INJ CT 1 FA VD INC",1614.84,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",cetoconazol,"20 MG/G CREM DERM CX 100 BG AL X 30 G (EMB HOSP)",1614.76,Pricey
"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA","SUCCINATO SODICO DE METILPREDNISOLONA","1 G PO LIOF SOL INJ CX 25 FA VD INC + DIL AMP VD INC X 16 ML (EMB HOSP)",1608.82,Pricey
"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",IVERMECTINA,"6 MG COM CT BL AL PLAS INC X 500 (EMB HOSP)",1607.79,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",HORMOTROP,"12 UI SOL INJ CT 5 FA VD INC 1.5 ML",1604.36,Pricey
"BAXTER HOSPITALAR LTDA",PROTHROMPLEX-T,"600 UI PO LIOF INJ CT 1 FA VD INC + 1 FA DIL X 20ML + CONJ REC E INFUS",1604.04,Pricey
"BAXTER HOSPITALAR LTDA",PROTHROMPLEX-T,"600 UI PO LIOF INJ CT 1 FA VD INC + 1 FA VD INC DIL X 20ML + CONJ REC E INFUS.",1604.04,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",ELIGARD,"7.5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",1598.53,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",ELIGARD,"7.5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",1598.53,Pricey
"BAXALTA BRASIL BIOCIENCIA LTDA",HYQVIA,"0.1 G/ML SOL INJ CT 1 FA VD INC X 50 ML + 1 FA VD INC X 2.5 ML",1597.44,Pricey
"Hypera S.A.",Nplate,"250 MCG PO LIOF INJ CT FA VD INC",1596.04,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",NPLATE,"250 MCG PO LIOF SOL INJ CT FA VD TRANS",1596.04,Pricey
"ASTRAZENECA DO BRASIL LTDA",MERONEM,"500 MG PO INJ CT 10 FA VD INC + 10 BOLS PLAS FLEX X 100 ML (EMB HOSP)",1595.54,Pricey
"ASTRAZENECA DO BRASIL LTDA",MERONEM,"500 MG PO INJ CT 10 FA VD INC",1595.54,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",MERONEM,"500 MG PO INJ CT 10 FA VD TRANS",1595.54,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",MERONEM,"500 MG PO INJ CT 10 FA VD TRANS + 10 BOLS PLAS FLEX X 100 ML",1595.54,Pricey
"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA","piperacilina sodica + tazobactam sodico","2G + 0.25G PO SOL INJ IV CT 25  FA VD INC X 30ML (EMB HOSP)",1595.14,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",TREBYXAN,"20 MG/ML SOL INJ CT FA VD AMB X 5 ML",1593.48,Pricey
"OCTAPHARMA BRASIL LTDA","OCTAVI SDOPTIMUM","500 UI PO LIOF INJ CT 1 FA VD INC + FA DIL X 10 ML + CONJ. INFUS",1591.52,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZITROBIOL,"500 MG COM REV CT BL AL PVC TRANS X 300 (EMB HOSP)",1589.94,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZITROBIOL,"500 MG COM REV CT BL AL PVDC TRANS X 300 (EMB HOSP)",1589.94,Pricey
"GRIFOLS BRASIL LTDA",PROLASTIN-C,"1G PO LIOF INJ CX + DIL X 20 ML",1589.69,Pricey
"GRIFOLS BRASIL LTDA",TRYPSONE,"1.0 G PO LIOF INJ CX + DIL X 50 ML + KIT INFUS",1589.69,Pricey
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",DORMIUM,"5 MG/ML SOL INJ CT 50 AMP VD TRANS X 10 ML (EMB HOSP)",1589.32,Pricey
"FRESENIUS KABI BRASIL LTDA",AMINOVEN,"100 MG/ML SOL INFUS CX 6 FR VD TRANS  X 1000 ML",1588.86,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",OLANZAPINA,"10 MG COM REV CX BL AL/AL X 90",1587.79,Pricey
"OCTAPHARMA BRASIL LTDA",OCTAGAM,"100 MG/ML SOL INJ CT FA VD INC X 50 ML",1586.36,Pricey
"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA",PUREGON,"600 UI SOL INJ CT CARPULE X 0.885 ML + 7 AGULHAS P/INJECAO",1585.52,Pricey
"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",MENOCOL,"80 MG COM REV CT BL AL PLAST TRANS 600 (EMB HOSP)",1585.42,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","100 MG COM REV BL AL PLAS TRANS X 500 (EMB HOSP)",1585.40,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA","INVEGA SUSTENA","100 MG/ML SUS INJ LIB PROL CT 1 SER PRENC X 1.50 ML",1584.20,Pricey
"JANSSEN-CILAG FARMACEUTICA LTDA","INVEGA SUSTENA","100 MG/ML SUS INJ LIB PROL CT 1 SER PRENC X 1.00 ML",1584.20,Pricey
"ANTIBIOTICOS DO BRASIL LTDA",TEICOPLANINA,"400 MG PO LIOF P/ SOL INJ CX 5 FA VD INC X 30 ML + 5 DIL AMP PLAS INC X 3 ML",1583.30,Pricey
"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",IRENAX,"20 MG/ML SOL INJ CT FR AMP VD AMB X 5 ML",1582.12,Pricey
"LABORATORIOS FERRING LTDA",DDAVP,"15 MCG /ML SOL INJ CT 10 AMP VD INC X 2ML  (EMB FRAC)",1581.63,Pricey
"LABORATORIOS FERRING LTDA",DDAVP,"15 MCG /ML SOL INJ CT 10 AMP VD INC X 2ML",1581.63,Pricey
"SANOFI-AVENTIS FARMACEUTICA LTDA","SUPREFACT DEPOT","3.3 MG/MICROBAST IMPL CT SER APLIC X 2 MICROBAST",1581.39,Pricey
"FARMOQUIMICA S/A",PREFISS,"75 MG CAP GEL DURA CT BL AL PLAS TRANS X 500",1578.89,Pricey
"NOVA QUIMICA FARMACEUTICA S/A","AMOXICILINA + CLAVULANATO DE POTASSIO","500 MG + 125 MG COM REV CT 100 STR AL X 6 (EMB HOSP)",1577.36,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRAXONOL,"100 MG CAP GEL DURA CT 50 BL AL PLAS INC X 05 (EMB HOSP)",1575.75,Pricey
"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTASSIO","1 G + 0.2 G PO P/ SOL INJ IV CX 50 FA VD INC X 20 ML (EMB HOSP)",1575.60,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",MONOCEF,"750 MG PO INJ IM/IV CX 50 FA VD INC",1575.03,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA","PREVENAR 13","SUS INJ CT 02 EST 05 SER PREENCH X 0.5 ML + 10 AGU",1574.61,Pricey
"BIOSINTETICA FARMACEUTICA LTDA",BIOTECAN,"20 MG/ML SOL INJ CT FA VD AMB X 5 ML",1573.51,Pricey
"BLAU FARMACEUTICA S.A.","VACINA CONJUGADA MENINGOCOCICA DO GRUPO C","10 MCG PO LIOF INJ CT 10 FA VD INC + 10 AMP DIL X 0.8 ML",1571.71,Pricey
"PHARLAB INDUSTRIA FARMACEUTICA S.A.",AZITROPHAR,"900 MG PO SUS OR EXT CX 50 FR PLAS TRANS X 22.5 ML + 50 SER DOSAD 5 ML + 50 FLAC DIL X 11.6 ML (EMB HOSP)",1569.19,Pricey
"EMS S/A",TACROLIMO,"5 MG CAP GEL DURA CT BL AL PLAS OPC X 50 ENV AL",1568.64,Pricey
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",MIRCERA,"200 MCG/0.3 ML SOL INJ CT SER VD INC PREENCH X 0.3 ML",1565.62,Pricey
"LABORATORIO FARMACEUTICO ELOFAR LTDA",OSTEOFAR,"70 MG COM CX ENV AL E POLIET X 300 (EMB HOSP)",1565.50,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA","SANDOGLOBULINA PRIVIGEN","0.1 G/ML SOL INJ CT FA VD TRANS X 50 ML",1565.16,Pricey
"EVOLABIS PRODUTOS FARMACEUTICOS LTDA",EVOCARB,"10 MG/ML PO LIOF INJ CT 10 FA VD AMB X 5 ML",1564.80,Pricey
"UCB BIOPHARMA LTDA.",MERIONAL,"150 UI PO LIOF INJ CX 10 FA + 10 AMP DIL X 2ML",1563.48,Pricey
"SHIRE FARMACEUTICA BRASIL LTDA.",IMMUNINE,"600 UI PO LIOF INJ CT 1 FA VD INC + DIL FA X 5 ML + CONJ REC E INFUS",1562.95,Pricey
"EUROFARMA LABORATORIOS S.A.","ASTRO IV","500MG PO LIOF SOL INFUS CT 10 FA VD TRANS",1562.15,Pricey
"AMGEN BIOTECNOLOGIA DO BRASIL LTDA.",VECTIBIX,"20 MG/ML SOL DIL INFUS CT FA VD TRANS X 5 ML",1561.51,Pricey
"BLAU FARMACEUTICA S.A.",ERITROMAX,"4000 UI/ML SOL INJ CX 12 AMP VD INC X 1 ML",1561.23,Pricey
"NOVARTIS BIOCIENCIAS S.A",SANDOSTATIN,"0.5 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML",1560.66,Pricey
"EUROFARMA LABORATORIOS S.A.",MEROPENEM,"1 G PO P/ SOL INJ CT 10 FA VD INC X 30 ML",1559.64,Pricey
"LABORATORIOS PFIZER LTDA",BENEFIX,"500 UI PO LIOF INJ CT 1 FA VD INC + 1 SER PREENCH DIL X 5 ML + 1 ADAPT + 1 CONJ INFUS + 2 LENCOS + 1 CURATIVO + 1 GAZE",1558.08,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA","HAEMATE P","500 UI + 1200 UI PO LIOF INJ CT FA VD INC + FA VD INC DIL X 10 ML + DISP TRANSFERENCIA",1557.25,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA","HAEMATE P","500 UI + 1200 UI PO LIOF INJ CT FA VD INC + FA VD INC DIL X 10 ML + DISP TRANSF COM FLTR",1557.25,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",BIOSTATE,"500 UI + 1200 UI PO LIOF INJ CT FA VD TRANS + FA VD TRANS DIL X 10 ML + DISP TRANSF C/FILTRO",1557.25,Pricey
"PRATI DONADUZZI & CIA LTDA","DICLORIDRATO DE PRAMIPEXOL","1 MG COM CT BL AL AL X 300",1555.56,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",LYZAPIL,"10 MG COM REV CX BL AL/AL X 90",1554.85,Pricey
"GLAXOSMITHKLINE BRASIL LTDA",CERVARIX,"20 MCG SUS INJ CT 05 SER PREENCH VD INC X 0.5 ML",1554.24,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","100 MG COM REV BL AL PLAS TRANS X 490 (EMB HOSP)",1553.70,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA",FORANE,"INAL CT FR VD AMB X 240 ML",1552.32,Pricey
"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",ARANESP,"500 MCG / ML SOL INJ CT SER PREENC VD TRANS X 0.6 ML + AGU",1552.25,Pricey
"EMS SIGMA PHARMA LTDA","AZI IV","500MG PO LIOF SOL INFUS CT 10 FA VD TRANS",1551.84,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","Cloridrato de ranitidina","15 MG/ML XPE CX 60 FR PLAS AMB X 120 ML + 60 SER DOS (EMB HOSP)",1551.30,Pricey
"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",DELTALAB,"0.2 MG/ML XAMP CX 162 FR PLAS OPC X 100 ML",1550.31,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA","ceftazidima pentahidratada","1 G PO INJ CX 50 FA VD INC (EMB HOSP)",1550.02,Pricey
"FUNDACAO OSWALDO CRUZ","vacina adsorvida difteria~ tetano~ pertussis e Hemophilus influenza b (conjugada)","PO LIOF INJ 10 FA VD INC + SUS INJ CT BL 10 FA VD INC X 5ML",1546.71,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA",exemestano,"25 MG DRG CT BL AL PLAS OPC X 90",1546.56,Pricey
"HIPOLABOR FARMACEUTICA LTDA","NITRATO DE ISOCONAZOL","10 MG/G CREM VAG CX 50 BG AL X 40G + 350 APLIC (EMB HOSP)",1546.48,Pricey
"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","SOLUCAO DE BICARBONATO DE SODIO 8~4% HALEX ISTAR","0.084 G/ML SOL INFUS CX 45 BOLS PLAS TRANS SIST FECH X 250 ML",1545.38,Pricey
"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CEFTAZIDIMA PENTAIDRATADA","1 G PO P SOL INJ CT 50 FA VD INC (EM HOSP)",1543.68,Pricey
"ABBOTT LABORATORIOS DO BRASIL LTDA","LUPRON DEPOT","11.25 MG PO LIOF INJ ESTOJO FA VD INC + DIL UENTE AMP VD INC X 2.0 ML + 1 SER + 2 AGU",1542.64,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",MEPENOX,"500 MG PO INJ CT 10 FA VD INC",1542.21,Pricey
"BLAU FARMACEUTICA S.A.",INJECTRAX,"CLORIDRATO DE ONDANSETRONA 8 MG - CX COM 20 AMP DE SOL INJ 4 ML",1540.05,Pricey
"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA",SECTIL,"500 MG COM REV CT 125 BL AL PLAS INC X 4",1536.34,Pricey
"BLANVER FARMOQUIMICA E FARMACEUTICA S.A.","CLORIDRATO DE RALOXIFENO","60 MG COM REV CT BL AL PLAS TRANS X 350 (EMB HOSP)",1533.64,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",ELIGARD,"7.5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS INC SER B + AGU + SER A DIL + EMBOLO + 2 DESSEC",1532.19,Pricey
"ANTIBIOTICOS DO BRASIL LTDA","PIPERACILINA SODICA+TAZOBACTAM SODICO","2 G+ 0.25 G PO SOL INJ CT 25 FA VD INC",1528.94,Pricey
"PRATI DONADUZZI & CIA LTDA",AZITROMICINA,"500 MG COM REV CT BL AL PLAS INC X 450 (EMB HOSP)",1524.79,Pricey
"ELI LILLY DO BRASIL LTDA",ALIMTA,"100 MG PO LIOF INJ CT FA VD INC X 10 ML",1523.84,Pricey
"BLAU FARMACEUTICA S.A.","CEFOXITINA SODICA","1000 MG PO SOL INJ CX 40 FA VD INC (EMB FRAC)",1521.80,Pricey
"JOHNSON  & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA","EVICEL SELANTE DE FIBRINA HUMANA","KIT C/ 2 FA VD INC X 5 ML",1521.02,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","cloridrato de ranitidina","300 MG COM REV CT BL AL AL X 400",1519.39,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",ZEMAIRA,"1000 MG PO LIOF SOL INJ CT FA VD TRANS + FA VC TRANS DIL X 20 ML + DISP TRANSF COM FILTRO",1519.37,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA",ZEMAIRA,"1000 MG PO LIOF INJ CT FA VD INC + FA VD INC DIL X 20 ML + DISP TRANSF",1519.37,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",ANESEVO,"1 ML/ML SOL INAL CT FR VD AMB X 250 ML (REST HOSP)",1518.48,Pricey
"GUERBET PRODUTOS RADIOLOGICOS LTDA","TELEBRIX 35","CX MULT C/ 10 DE 200 ML",1516.05,Pricey
"FRESENIUS KABI BRASIL LTDA","Aminoven 10% Infant","100 MG/ML SOL INFUS CX 6 FR VD TRANS X 1000 ML",1515.93,Pricey
"Bracco Imaging do Brasil Importacao e Distribuicao de Medicamentos Ltda",IOPAMIRON,"612 MG/ML SOL INJ CT 10 FA VD INC X 50 ML",1514.50,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRASOLIN,"100 MG COM REV CT BL AL PLAS TRANS X 500 (EMB HOSP)",1513.37,Pricey
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",CORTIZON,"500 MG PO INJ CT 50 FA VD INC + DIL X 4 ML",1512.59,Pricey
"PRATI DONADUZZI & CIA LTDA","Cloridrato de memantina","10 MG COM REV CT BL AL PLAS PVC TRANS X 300",1511.74,Pricey
"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",MEROPENEM,"1 G PO SOL INJ IV CX 10 FA VD INC X 50 ML (EMB HOSP)",1508.96,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",BRONTEK,"10 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP)",1508.33,Pricey
"BAXTER HOSPITALAR LTDA","IMMUNATE S/D","500 UI PO LIOF INJ CT 1 FA VD INC + 1 FA DIL X 5 ML + CONJ REC E INFUS",1507.56,Pricey
"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 100 BL AL PLAS INC X 8 (EMB HOSP)",1507.34,Pricey
"IMEC - INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA","CALCIMEC D3","1250 MG + 200 UI COM CX 50 FR PLAS X 60 (EMB HOSP)",1507.00,Pricey
"ANTIBIOTICOS DO BRASIL LTDA",KEFAXIM,"1G PO INJ CT 50 FA VD INC X 10 ML",1502.33,Pricey
"BAXTER HOSPITALAR LTDA",HOLOXANE,"1 G PO PREP EXTEMP INJ CX 10 FA VD INC X 30 ML",1501.81,Pricey
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",VOFLUR,"1ML/ML SOL INAL CT FR VD AMB X 250ML",1501.73,Pricey
"NOVO NORDISK FARMACEUTICA DO BRASIL LTDA",NORDITROPIN,"15 MG SOL INJ CT 1 CARP  VD TRANS X 1.5 ML  X 1 SIST APLIC PLAST",1500.20,Pricey
"NOVO NORDISK FARMACEUTICA DO BRASIL LTDA",NORDITROPIN,"15 MG SOL INJ CT 1 CARP VD INC X 1.5 ML X 1 SIST APLIC PLAST .",1500.20,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA","1.5 MG/ML SOL OFT CX 50 FR PLAS OPC GOT X 5 ML (EMB HOSP)",1499.38,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA","2.0 MG/ML SOL OFT CX 50 FR PLAS OPC GOT X 5ML (EMB HOSP)",1499.38,Pricey
"BAXALTA BRASIL BIOCIENCIA LTDA",IMMUNINE,"600 UI PO LIOF INJ CT 1 FA VD INC + DIL FA X 5 ML + CONJ REC E INFUS",1498.08,Pricey
"PHARLAB INDUSTRIA FARMACEUTICA S.A.","azitromicina di-hidratada","500 MG COM REV CT BL AL PLAS INC X 500",1497.80,Pricey
"GLENMARK FARMACEUTICA LTDA",PEMEGLENN,"100 MG PO LIOF INJ IV CT 01 FA VD INC X 15 ML",1497.19,Pricey
"LIBBS FARMACEUTICA LTDA",ATRED,"100 MG PO LIOF SOL INJ CT FA VD TRANS",1497.16,Pricey
"MERCK SHARP & DOHME FARMACEUTICA LTDA",CUBICIN,"500 MG PO LIOF INJ CT 5 FR AMP VD TRANS",1494.80,Pricey
"BLAU FARMACEUTICA S.A.",OXALIPLATINA,"50MG PO LIOF SOL INJ IV CT FA VD TRANS X 50ML",1494.50,Pricey
"SANOFI MEDLEY FARMACEUTICA LTDA.",VELUXUS,"100 U/ML SOL INJ CT 5 FA VD TRANS X 10 ML",1493.27,Pricey
"AUROBINDO PHARMA PRODUTOS FARMACEUTICOS LTDA","piperacilina sodica + tazobactam sodico","2G + 0.25G PO SOL INJ IV CT 25  FA VD INC X 30ML (EMB HOSP)",1492.10,Pricey
"NOVARTIS BIOCIENCIAS S.A",TARVEXOL,"6 MG/ML SOL INJ CT FA VD INC X 16.7 ML",1491.57,Pricey
"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA",AXETILCEFUROXIMA,"500 MG COM CT BL AL/AL X 200 (EMB HOSP)",1490.95,Pricey
"CHRON EPIGEN INDUSTRIA E COMERCIO LTDA",ERITROPOIETINA,"2000 UI/ML INJ CT 20 FA VD INC X 1 ML",1490.91,Pricey
"TEVA FARMACEUTICA LTDA.",TACTROL,"100 MG PO LIOF INJ CT FA VD INC X 4 ML",1490.89,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",FLUNEXIL,"0.1 MG/ML SOL INJ IV CX 10 AMP VD INC X 5 ML",1489.97,Pricey
"SANOFI MEDLEY FARMACEUTICA LTDA.","ATORVASTATINA CALCICA","10 MG COM REV CT BL AL/AL X 500 (EMB HOSP)",1489.29,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",TEROLAC,"0.5 PCC SOL OFT CX 50 FR PLAS OPC GOT X 5 ML (EMB HOSP)",1489.03,Pricey
"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",PARAPLATIN,"10 MG/ML SOL INJ CT FA VD INC X 45ML REV PAPEL CARTAO",1488.81,Pricey
"TEVA FARMACEUTICA LTDA.",TEVACARBO,"10 MG/ML SOL INJ CT FA VD AMB X 45 ML (EMB HOSP)",1487.77,Pricey
"LIBBS FARMACEUTICA LTDA",VERAZO,"1.5 MG PO LIOF SOL INJ CT FA VD AMB",1487.23,Pricey
"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.","CLORIDRATO DE HIDROXIZINA","2 MG/ML SOL OR CX 80 FR PLAS AMB X 100 ML + 80 SER DOSAD (EMB HOSP)",1486.43,Pricey
"Bracco Imaging do Brasil Importacao e Distribuicao de Medicamentos Ltda",IOPAMIRON,"612 MG/ML SOL INJ FA VD INC X 500 ML",1485.93,Pricey
"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",MEPENOX,"500 MG PO INJ CX 10 FA VD INC + 10 BOLS PVC FLEX X 100ML (SIST FEC) (EMB HOSP)",1485.39,Pricey
"GENZYME DO BRASIL LTDA",FABRAZYME,"5 MG PO LIOF INJ CT FA VD INC X 5 ML",1484.34,Pricey
"BAYER S.A.",MAGNEVISTAN,"469 MG / ML SOL INJ CT 10 FA VD INC X 10 ML",1483.67,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRASOLIN,"100 MG COM REV CT BL AL PLAS TRANS X 490 (EMB HOSP)",1483.10,Pricey
"BLAU FARMACEUTICA S.A.",ERITROMAX,"4000 UI/ML SOL INJ CT 12 SER PRE-ENCH X 1 ML",1482.90,Pricey
"SUN FARMACEUTICA DO BRASIL LTDA",EMAH,"25 MG COM REV CT BL AL PLAS OPC X 90",1482.36,Pricey
"UCI - FARMA INDUSTRIA FARMACEUTICA LTDA",LISOFENICOL,"1U CRE 50 BG X 30 G",1480.90,Pricey
"ZODIAC PRODUTOS FARMACEUTICOS S/A",ELIGARD,"7.5 MG SUSP INJ CT SACHE C/ SER B + SACHE C/ SER A DIL + AGULHA + DESSEC",1480.68,Pricey
"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","FUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PLAS INC X 200 (EMB HOSP)",1480.58,Pricey
"EUROFARMA LABORATORIOS S.A.",DACARB,"200 MG PO LIOF SOL INJ CT 10 FA VD AMB (REST HOSP)",1480.10,Pricey
"WYETH INDUSTRIA FARMACEUTICA LTDA","FARMORUBICINA RD","2 MG/ML SOL INJ CT  FA PLAS TRANS X 100 ML",1478.83,Pricey
"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",DEFINITY,"SUSP INJ CT 4 FR VD INC X 1.5 ML",1478.37,Pricey
"CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA","BERIATE P","500 UI PO LIOF INJ FA + DIL X 5.0 ML + DISP TRANF COM FLTR + SER X 5 ML + EQP",1478.11,Pricey
"SCHERING-PLOUGH PRODUTOS FARMACEUTICOS LTDA",NOXAFIL,"40 MG/ML SUSP OR CT FA VD AMB X 105 ML",1477.81,Pricey
"GEOLAB INDUSTRIA FARMACEUTICA S/A",QUETIBUX,"25 MG COM REV CT BL AL PLAS OPC X 500 (EMB HOSP)",1477.64,Pricey
"NOVARTIS BIOCIENCIAS S.A",Upelior,"0.3 MG/ML SOL INJ CT 6 AMP VD TRANS X 1 ML",1477.57,Pricey
"ALKO DO BRASIL INDUSTRIA E COMERCIO LTDA",VIEWGAM,"469 MG/ML SOL INJ CX 10 FA VD INC X 10 ML",1475.10,Pricey
"PRATI DONADUZZI & CIA LTDA",PANTOPRAZOL,"40 MG COM REV LIB RETARD CT BL AL AL X 280",1473.69,Pricey
"ACCORD FARMACEUTICA LTDA",PROTTON,"40 MG COM REV CT BL AL/AL X 280 (EMB HOSP)",1473.64,Pricey
"LABORATORIO TEUTO BRASILEIRO S/A",CEFALEXINA,"50 MG/ML PO P/ SUS OR CX 50 FR VD AMB X 60 ML + 50 CP MED (EMB HOSP)",1473.15,Pricey
"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA",CEFTAZIDIMA,"1 G PO P/ SOL INJ CT 50 FA VD INC",1472.49,Pricey
