medicineID,companyName,productName,description,substanceName,producttype,taxCriteria,hospitalexclusive,governmentdiscount,taxImunity,maxPrice
30121,"BIOLAB FARMA GENERICOS LTDA","ALENDRONATO DE SODIO","70 MG COM CT BL AL PLAS INC X 2","ALENDRONATO DE SODIO TRI-HIDRATADO",Generic,I,N,N,N,24.63
30122,"BIOLAB FARMA GENERICOS LTDA",LAMOTRIGINA,"50 MG COM CT 01 BL AL PLAS INC X 30",lamotrigina,Generic,I,N,N,N,61.82
30129,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CX 50 FR VD AMB X 120 ML (EMB HOSP)","sulfato de salbutamol",Generic,I,S,N,N,94.26
30130,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CX 50 FR PLAS OPC X 120 ML (EMB HOSP)","sulfato de salbutamol",Generic,I,S,N,N,97.59
30131,"PRATI DONADUZZI & CIA LTDA",NISTATINA,"25.000 UI/G CREM VAG CT BG PLAS OPC X 60 G + APLIC",nistatina,Generic,I,N,N,N,6.25
30132,"PRATI DONADUZZI & CIA LTDA","SULFADIAZINA DE PRATA","10 MG/G CREM 50 BG PLAST X 50 G (EMB HOSP)","sulfadiazina de prata|sulfadiazina",Generic,I,S,N,N,441.16
30133,"PRATI DONADUZZI & CIA LTDA",NISTATINA,"25.000 UI/G CREM VAG CX 50 BG PLAS OPC X 60 G + 50 APLIC (EMB HOSP)",nistatina,Generic,I,S,N,N,138.37
30134,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CX 50 FR VD AMB X 100 ML (EMB HOSP)","sulfato de salbutamol",Generic,I,S,N,N,70.48
30148,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE ONDANSETRONA","8 MG COM REV CT 3 BL AL PLAS INC X 10","CLORIDRATO DE ONDANSETRONA DI-HIDRATADO",Generic,I,N,N,N,233.50
30166,"DENTSPLY IND.COM. LTDA",BIOPRESSIN,"CX. C/ 50 TUBETES 1.8ML","metilparabeno|hidroxido de sodio|felipressina|cloridrato de prilocaina|cloreto de sodio",Similar,II,N,N,N,29.99
30167,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",PORTAMIN,"PORTAMIN 500ML",NC/NI,Similar,II,N,N,N,34.03
30180,"PRATI DONADUZZI & CIA LTDA","BROMIDRATO DE FENOTEROL","5 MG/ML SOL OR CX 200 FR VD AMB GOT X 20 ML (EMB HOSP)","bromidrato de fenoterol",Generic,I,S,N,N,338.67
30207,"EMS S/A",LINCOMICINA,"HCL 300MG INF C/50AMP1ML","cloridrato de lincomicina",Generic,I,N,N,N,138.68
30208,"EMS S/A",LINCOMICINA,"HCL 600MG AD C/1 AMPX2ML","cloridrato de lincomicina",Generic,I,N,N,N,4.30
30209,"EMS S/A",LINCOMICINA,"HCL 600MG AD C/50AMPX2ML","cloridrato de lincomicina",Generic,I,N,N,N,216.34
30214,"DENTSPLY IND.COM. LTDA","XYLOCAINA 2% COM EPINEFRINA","20.0 MG/ML + 0.01 MG/ML SOL INJ CX 50 TB PLAS X 1.8 ML","epinefrina|cloridrato de lidocaina",Similar,II,N,N,N,30.66
30217,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",VERAC,"EMBALAGEM 25 COMPR.",NC/NI,Similar,II,N,N,N,50.12
30219,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA","CLORETO DE POTASSIO",CLORETOPOTASSIO19.1%10MLTO,"cloreto de potassio",Specific,II,N,N,N,0.35
30228,"PRATI DONADUZZI & CIA LTDA",ACEBROFILINA,"5 MG/ ML XPE CT FR PLAS AMB X 120 ML + CP MED",acebrofilina,Generic,I,N,N,N,8.86
30240,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","500 MG COM REV CT 12 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,21.49
30241,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","500 MG COM REV CT 20 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,35.82
30242,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","500 MG COM REV CT 3 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,5.36
30243,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","850 MG COM REV CT 1 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,2.41
30244,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","850 MG COM REV CT 12 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,28.91
30245,"LABORATORIES IPCA DO BRASIL","CLORIDRATO DE METFORMINA","850 MG COM REV CT 3 BL AL PLAS INC X 10","cloridrato de metformina",Generic,I,N,N,N,7.22
30254,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA","CLORETO DE SODIO","CLORETO DE SODIO 20% 10ML TO","cloreto de sodio",Specific,II,N,N,N,0.37
30255,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA","CONJUNTO PORTAMIN","CONJUNTO PORTAMIN",NC/NI,Similar,II,N,N,N,49.65
30258,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",SORAMIN,"10 PCC SOL INJ FR VD INC X 500 ML",Poliaminoacidos,Specific,II,N,N,N,60.34
30259,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA","FOSFATO DE POTASSIO","FOSFATO DE POTASSIO 2MEQ/ML 10ML TO","fosfato de potassio monobasico|fosfato de potassio dibasico",Specific,II,N,N,N,1.29
30261,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",GLICOSE,"SOL. DE GLICOSE 25% 10ML TO","glicose monoidratada",Specific,II,N,N,N,0.35
30264,"PRATI DONADUZZI & CIA LTDA","BROMIDRATO DE FENOTEROL","5 MG/ML SOL OR CT FR VD AMB GOT X 30 ML","bromidrato de fenoterol",Generic,I,N,N,N,3.02
30265,"PRATI DONADUZZI & CIA LTDA","BROMIDRATO DE FENOTEROL","5 MG/ML SOL OR CX 200 FR PLAS OPC GOT X 30 ML (EMB HOSP)","bromidrato de fenoterol",Generic,I,S,N,N,420.49
30266,"PRATI DONADUZZI & CIA LTDA","BROMIDRATO DE FENOTEROL","5 MG/ML SOL OR CX 200 FR VD AMB GOT X 30 ML (EMB HOSP)","bromidrato de fenoterol",Generic,I,S,N,N,420.49
30278,"EMS S/A",ECTRIN,"5 BL X 10 COMP",trimetoprima|sulfametoxazol,Similar,II,N,N,N,25.28
30279,"EMS S/A",ECTRIN,"INJ IV C/50 AMPX5ML",trimetoprima|sulfametoxazol,Similar,II,N,N,N,63.36
30294,"CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA",BINOCTRIN,"400MG+80MG - COMP CT 5 ENV AL X 4",trimetoprima|sulfametoxazol,Similar,II,N,N,N,15.46
30296,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",GLICOSE,"SOL. DE GLICOSE 50% 10ML TO","glicose monoidratada",Specific,II,N,N,N,0.41
30297,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",GLICOSE,"50 PCC SOL INJ FR PLAS X 500 ML","glicose monoidratada",Specific,II,N,N,N,2.60
30300,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA","CLORETO DE SODIO","CLORETO DE SODIO 0.9% 10ML TO","cloreto de sodio",Specific,II,N,N,N,0.35
30313,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CIPROFLOXACINO","500 MG COM REV CT BL AL PLAS INC X 750 (EMB HOSP)","cloridrato de ciprofloxacino",Generic,I,S,N,N,797.63
30316,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CIPROFLOXACINO","250 MG COM REV CT BL AL PLAS INC X 750 (EMB HOSP)","cloridrato de ciprofloxacino",Generic,I,S,N,N,576.06
30319,"EMS S/A",DICLOFENACO,"100MG 1BL X 10 COMP","diclofenaco colestiramina",Generic,I,N,N,N,9.10
30324,"EMS S/A",AMPICILINA,"INJ 1G 50 FR",ampicilina,Generic,I,N,N,N,162.76
30328,"EMS S/A",CAPTOPRIL,"25 MG X 16 COMP",captopril,Generic,I,N,N,N,8.57
30330,"EMS S/A","BESILATO DE ANLODIPINO","10MG 2 BLT C/ 10 COMP","besilato de anlodipino",Generic,I,N,N,N,36.18
30333,"EMS S/A",BETAMETASONA,"0.5MG/ML SOL ORAL GTS FR C/ 15ML",betametasona,Generic,I,N,N,N,3.89
30334,"EMS S/A",CAPTOPRIL,"12.5 MG X 15 COMP",captopril,Generic,I,N,N,N,6.62
30337,"EMS S/A",FUROSEMIDA,"INJ CX C/100 AMPX2ML",furosemida,Generic,I,N,N,N,41.09
30338,"EMS S/A","FUMARATO DE CETOTIFENO","2MG 1BL20 COMP","fumarato de cetotifeno",Generic,I,N,N,N,34.74
30339,"EMS S/A","FOSF SOD DEXA","INJ 4MGC/50FR2.5ML","fosfato dissodico de betametasona",Generic,I,N,N,N,95.60
30349,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CX 25 FR VD AMB X 120 ML + COPO MED","sulfato de salbutamol",Generic,I,N,N,N,77.00
30356,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","5 MG COM CT BL AL PLAS INC X 1000 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,177.26
30357,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","10 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,88.63
30358,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","20 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,123.11
30359,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL","10 MG COM CT BL AL PLAS INC X 200 (EMB HOSP)","cloridrato de propranolol",Generic,I,S,N,N,13.29
30360,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL","40 MG COM CT BL AL PLAS INC X 200 (EMB HOSP)","cloridrato de propranolol",Generic,I,S,N,N,21.04
30361,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL","80 MG COM CT BL AL PLAS INC X 200 (EMB HOSP)","cloridrato de propranolol",Generic,I,S,N,N,33.23
30364,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","20 MG COM CT BL AL PLAS INC X 30","maleato de enalapril",Generic,I,N,N,N,24.81
30365,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE TETRACICLINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 8","cloridrato de tetraciclina",Generic,I,N,N,N,7.05
30366,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","20 MG COM CT BL AL PLAS INC X 1000 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,288.04
30391,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","NITRATO DE MICONAZOL","20MG/G LOCAO CREMOSA CX C/50 FR 30ML GENERICO","nitrato de miconazol",Generic,I,N,N,N,316.88
30392,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","NITRATO DE MICONAZOL","20MG/G LOCAO CREMOSA CX C/25 FR 30ML GENERICO","nitrato de miconazol",Generic,I,N,N,N,164.41
30394,"BIOLAB FARMA GENERICOS LTDA",ATENOLOL,"100 MG COM REV CT FR PLAS OPC X 30",atenolol,Generic,I,N,N,N,18.34
30401,"BIOLAB FARMA GENERICOS LTDA",ATENOLOL,"100 MG COM REV CT FR PLAS OPC X 28",atenolol,Generic,I,N,N,N,17.11
30402,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"1.0 MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,19.43
30403,"PRATI DONADUZZI & CIA LTDA",AZITROMICINA,"500 MG COM REV CT BL AL PLAS INC X 300 (EMB HOSP)","azitromicina di-hidratada|azitromicina",Generic,I,S,N,N,706.12
30404,"PRATI DONADUZZI & CIA LTDA",AZITROMICINA,"1 G COM REV CT BL AL PLAS LEIT X 150 (EMB HOSP)","azitromicina di-hidratada|azitromicina",Generic,I,S,N,N,588.43
30405,"PRATI DONADUZZI & CIA LTDA",AMOXICILINA,"50 MG/ML PO P/ SUSP OR CT FR PLAS AMB X 60 ML + CP MED",amoxicilina,Generic,I,N,N,N,8.11
30406,"PRATI DONADUZZI & CIA LTDA",AMOXICILINA,"50 MG/ML PO P/ SUSP OR CX 50 FR PLAS AMB X 150 ML + 50 CP MED ( EMB HOSP)",amoxicilina,Generic,I,S,N,N,411.90
30407,"PRATI DONADUZZI & CIA LTDA",AMOXICILINA,"50 MG/ML PO P/ SUSP OR CX 50 FR PLAS AMB X 60 ML + 50 CP MED (EMB HOSP)",amoxicilina,Generic,I,S,N,N,235.37
30408,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE TETRACICLINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 600 (EMB HOSP)","cloridrato de tetraciclina",Generic,I,S,N,N,195.43
30409,"PRATI DONADUZZI & CIA LTDA",NORFLOXACINO,"400 MG COM REV CT BL AL PLAS LEIT X 70",norfloxacino,Generic,I,N,N,N,95.11
30430,"EMS S/A",ATENOLOL,"100MG 2 BL X 14 COMP",atenolol,Generic,I,N,N,N,18.56
30431,"EMS S/A",ATENOLOL,"50MG 2 BL X 14 COMP",atenolol,Generic,I,N,N,N,10.94
30432,"EMS S/A",AMPICILINA,"INJ 0.5G 50 FR",ampicilina,Generic,I,N,N,N,132.50
30435,"BIOLAB FARMA GENERICOS LTDA",ATENOLOL,"50 MG COM REV CT FR PLAS OPC X 30",atenolol,Generic,I,N,N,N,10.29
30441,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"0.5 MG COM CT 6 BL AL PLAS INC X 10",alprazolam,Generic,I,N,N,N,23.18
30445,"BIOLAB FARMA GENERICOS LTDA",ATENOLOL,"50 MG COM REV CT FR PLAS OPC X 28",atenolol,Generic,I,N,N,N,9.62
30446,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CIPROFLOXACINO","500 MG COM REV CT BL AL PLAS INC X 30","cloridrato de ciprofloxacino",Generic,I,N,N,N,144.01
30449,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"50 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)",atenolol,Generic,I,S,N,N,42.10
30450,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"25 MG COM CT BL AL PLAS INC X 800 (EMB HOSP)",atenolol,Generic,I,S,N,N,83.09
30451,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"100 MG COM CT BL AL PLAS INC X 800 (EMB HOSP)",atenolol,Generic,I,S,N,N,193.87
30452,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"50 MG COM CT BL AL PLAS INC X 800 (EMB HOSP)",atenolol,Generic,I,S,N,N,94.17
30453,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"25 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)",atenolol,Generic,I,S,N,N,35.46
30454,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","10 MG COM CT BL AL PLAS INC X 1000 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,232.64
30455,"PRATI DONADUZZI & CIA LTDA",NORFLOXACINO,"400 MG COM REV CT BL AL PLAS LEIT X 280 (EMB HOSP)",norfloxacino,Generic,I,S,N,N,252.87
30456,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CIPROFLOXACINO","250 MG COM REV CT BL AL PLAS INC X 30","cloridrato de ciprofloxacino",Generic,I,N,N,N,88.63
30457,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"25 MG COM CT BL AL PLAS INC X 150 (EMB HOSP)",captopril,Generic,I,S,N,N,52.06
30464,"EMS S/A",CETOPROFENO,"GOTAS 2% FR C/ 20ML",cetoprofeno,Generic,I,N,N,N,7.58
30472,"EMS S/A",ALOPURINOL,"300MG 3 BL X 10 COMP",alopurinol,Generic,I,N,N,N,12.48
30475,"EMS S/A",AMINOFILINA,"240MG 100 AMP X 10 ML",aminofilina,Generic,I,N,N,N,120.10
30478,"EMS S/A",AMOXICILINA,"200MG SUSP FR 100ML","amoxicilina tri-Hidratada",Generic,I,N,N,N,12.00
30479,"EMS S/A",AMPICILINA,"500MG 2 BL X 12 COMP",ampicilina,Generic,I,N,N,N,38.82
30486,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"0.25 MG COM CT 6 BL AL PLAS INC X 10",alprazolam,Generic,I,N,N,N,11.84
30487,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"1.0 MG COM CT 6 BL AL PLAS INC X 10",alprazolam,Generic,I,N,N,N,41.17
30488,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"0.25MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,5.58
30489,"BIOLAB FARMA GENERICOS LTDA",ALPRAZOLAM,"0.5 MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,10.92
30493,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"12.5 MG COM CT BL AL PLAS INC X 150 (EMB HOSP)",captopril,Generic,I,S,N,N,39.88
30494,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"12.5 MG COM CT BL AL PLAS INC X 15",captopril,Generic,I,N,N,N,6.43
30495,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"50 MG COM CT BL AL PLAS INC X 15",captopril,Generic,I,N,N,N,15.51
30496,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"50 MG COM CT BL AL PLAS INC X 150 (EMB HOSP)",captopril,Generic,I,S,N,N,97.49
30497,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","10 MG COM CT BL AL PLAS INC X 30","maleato de enalapril",Generic,I,N,N,N,18.18
30498,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","5 MG COM CT BL AL PLAS INC X 30","maleato de enalapril",Generic,I,N,N,N,12.52
30499,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL","5 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)","maleato de enalapril",Generic,I,S,N,N,66.46
30500,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,"100 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)",atenolol,Generic,I,S,N,N,86.40
30505,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,"25 MG COM CT BL AL PLAS INC X 15",captopril,Generic,I,N,N,N,9.75
30508,"EMS S/A","CEFTRIAXONA SODICA","1G IV C/ 1 FR/DIL INJ",ceftriaxona,Generic,I,N,N,N,14.22
30509,"EMS S/A","CEFTRIAXONA SODICA","500MG IV C/ 1 FR/DIL INJ",ceftriaxona,Generic,I,N,N,N,9.46
30510,"EMS S/A","CEFTRIAXONA SODICA","1G PO P/ SOL INJ IV C 50 FA + 50 DIL X 10ML",ceftriaxona,Generic,I,N,N,N,786.07
30542,"PRATI DONADUZZI & CIA LTDA","BROMIDRATO DE FENOTEROL","5 MG/ML SOL OR CT FR PLAS OPC GOT X 30 ML","bromidrato de fenoterol",Generic,I,N,N,N,3.02
30544,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CT BG AL X 30 G","acetato de hidrocortisona",Generic,I,N,N,N,8.45
30552,"PRATI DONADUZZI & CIA LTDA","PROPIONATO DE CLOBETASOL","0.5 MG/G CREM DERM CT BG PLAS OPC X 30 G","propionato de clobetasol",Generic,I,N,N,N,8.92
30581,"PRATI DONADUZZI & CIA LTDA",LORATADINA,"20 MG COM CT BL AL PLAS INC X 300 (EMB HOSP)",loratadina|NC/NI,Generic,I,S,N,N,110.78
30584,"PRATI DONADUZZI & CIA LTDA","PROPIONATO DE CLOBETASOL","0.5 MG/G CREM DERM CX 100 BG AL X 30 G (EMB HOSP)","propionato de clobetasol",Generic,I,S,N,N,569.25
30591,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CLOBUTINOL","4 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","cloridrato de clobutinol",Generic,I,N,N,N,5.22
30605,"EMS S/A",BENECTRIN,"1 BL X 10 COMP",trimetrexato|sulfametoxazol,Similar,II,N,N,N,0.01
30610,"EMS S/A","SULFATO GENTAMICINA","280MG 1APX2ML","sulfato de gentamicina",Generic,I,N,N,N,7.12
30611,"EMS S/A","SULFATO GENTAMICINA","80MG 2AMPX2ML-LG","sulfato de gentamicina",Generic,I,N,N,N,4.61
30613,"EMS S/A",PREVIANE,"0.075 MG + 0.02 MG COM REV CT BL AL PLAS INC - CALEND X 21",gestodeno|etinilestradiol,Similar,II,N,N,N,17.17
30621,"PRATI DONADUZZI & CIA LTDA","SULFATO DE TERBUTALINA","0.3MG/ML XPE CX 50FR VD AMB X 100ML C/ CP MED","sulfato de terbutalina",Generic,I,N,N,N,126.81
30630,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CT BG PLAS OPC X 30 G","acetato de hidrocortisona",Generic,I,N,N,N,8.06
30632,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CT BG PLAS OPC X 15 G","acetato de hidrocortisona",Generic,I,N,N,N,4.46
30636,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CX 100 BG AL X 15 G (EMB HOSP)","acetato de hidrocortisona",Generic,I,S,N,N,359.67
30637,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CX 100 BG AL X 30 G (EMB HOSP)","acetato de hidrocortisona",Generic,I,S,N,N,754.06
30638,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CX 100 BG PLAS OPC X 15 G (EMB HOSP)","acetato de hidrocortisona",Generic,I,S,N,N,359.67
30639,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CX 100 BG PLAS OPC X 30 G (EMB HOSP)","acetato de hidrocortisona",Generic,I,S,N,N,719.32
30640,"PRATI DONADUZZI & CIA LTDA","ACETATO DE HIDROCORTISONA","10 MG/G POM DERM CT BG AL X 15 G","acetato de hidrocortisona",Generic,I,N,N,N,4.46
30641,"EMS S/A",CARBAMAZEPINA,"(C1) 200MG 3 BL X 20COMP",carbamazepina,Generic,I,N,N,N,12.48
30644,"EMS S/A",CEFACLOR,"250MG 1 BL X 10 CAPS",cefaclor,Generic,I,N,N,N,19.95
30650,"EMS S/A",CEFALOTINA,"1G C/ 50 FR PO+DIL","cefalotina sodica",Generic,I,N,N,N,258.75
30651,"EMS S/A",BENECTRIN,"SUSP INJ C/ 50 AMP X 1ML",trimetoprima|sulfametoxazol,Similar,II,N,N,N,516.53
30690,"EMS S/A",PROCPEN,"INJ 300000UI+100.000UI 50FR S/DIL","benzilpenicilina procaina",Similar,II,N,N,N,141.25
30702,"EMS S/A",PREVIANE,"0.075 MG + 0.02 MG COM REV CT 3 BL AL PLAS INC - CALEND X 21",gestodeno|etinilestradiol,Similar,II,N,N,N,41.33
30708,"INDUSTRIA FARMACEUTICA ESTERLINA LTDA",GLIMEPIRIDA,"4 MG 3 BL X 10 COMP",glimepirida,Generic,I,N,N,N,25.21
30727,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",CO-PRESSOLESS,"10/25 MG CX COM 30 COMP","maleato de enalapril|hidroclorotiazida",Similar,II,N,N,N,20.29
30734,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",DISPEPTRIN,"40 + 8MG SUSP ORAL CX C/ 1 FR DE 60ML",trimetoprima|sulfametoxazol,Similar,II,N,N,N,9.08
30739,"EMS S/A",SINVASTATINA,"10MG 1 BL X 10 COMP",sinvastatina,Generic,I,N,N,N,14.17
30740,"EMS S/A",SINVASTATINA,"5MG 1 BL X 10 COMP",sinvastatina,Generic,I,N,N,N,8.57
30741,"EMS S/A",SINVASTATINA,"5MG 3 BL X 100 COMP",sinvastatina,Generic,I,N,N,N,26.68
30747,"EMS S/A","SULFATO AMICACINA","100MG 2ML C/50","sulfato de amicacina",Generic,I,N,N,N,139.86
30749,"EMS S/A","SULFATO AMICACINA","500MG 2ML C/1","sulfato de amicacina",Generic,I,N,N,N,4.02
30772,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",RIFAMAX,"ISON - (150+100) MG CAP CX 50 BL X 10",rifampicina,Similar,II,N,N,N,135.08
30776,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE RANITIDINA","25 MG/ML SOL INJ CT AMP 5 VD AMB X 2 ML","cloridrato de ranitidina",Generic,I,N,N,N,3.33
30779,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE RANITIDINA","25 MG/ML SOL INJ CT AMP VD AMB X 2 ML","cloridrato de ranitidina",Generic,I,N,N,N,0.65
30780,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","OXACILINA SODICA","500 MG PO LIOF P/SOL INJ CT FA VD INC X 3 ML","oxacilina sodica",Generic,I,N,N,N,2.07
30781,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","OXACILINA SODICA","500 MG PO LIOF P/SOL INJ CT 50 FA VD INC + 50 DIL X 3 ML (EMB HOSP)","oxacilina sodica",Generic,I,S,N,N,105.05
30789,"EMS S/A","SULFATO AMICACINA","1G 4ML C/1","sulfato de amicacina",Generic,I,N,N,N,14.53
30790,"EMS S/A","CLORIDRATO DE PROPRANOLOL","10MG X 30 COMP","cloridrato de propranolol",Generic,I,N,N,N,2.61
30832,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTASSIO","1 G + 0.2 G PO P/SOL INJ IV CX 20 FA VD INC + 20 DIL AMP PLAS X 20 ML (EMB HOSP)","clavulanato de potassio|amoxicilina",Generic,I,S,N,N,458.90
30834,"EMS S/A",NIFEDIPINO,"20MG 3 BL X 10 COMP",nifedipino,Generic,I,N,N,N,9.80
30835,"EMS S/A",NIFEDIPINO,"10MG 3 BL X 10 COMP",nifedipino,Generic,I,N,N,N,5.40
30839,"EMS S/A","CLORIDRATO DE PROPRANOLOL","40MG X 30 COMP","cloridrato de propranolol",Generic,I,N,N,N,3.92
30840,"EMS S/A","CLORIDRATO DE PROPRANOLOL","80MG X 30 COMP","cloridrato de propranolol",Generic,I,N,N,N,6.55
30851,"INDUSTRIA FARMACEUTICA ESTERLINA LTDA",GLIMEPIRIDA,"2 MG 3 BL X 10 COMP",glimepirida,Generic,I,N,N,N,16.05
30853,"INDUSTRIA FARMACEUTICA ESTERLINA LTDA",GLIMEPIRIDA,"1 MG 3 BL X10 COMP",glimepirida,Generic,I,N,N,N,9.54
30863,"MERCK S/A",ATENOLOL,"50MG COM EST 3 BL AL PLAS INC X 10",atenolol,Generic,I,N,N,N,11.61
30864,"MERCK S/A",ATENOLOL,"50 MG COM EST FR PLAS OPC X 30",atenolol,Generic,I,N,N,N,11.61
30865,"MERCK S/A",ATENOLOL,"100MG COM EST 3 BL AL PLAS INC X 10",atenolol,Generic,I,N,N,N,18.52
30867,"NOVA QUIMICA FARMACEUTICA S/A",SINVASTATINA,"10 MG COM REV CT 3 BL AL PLAS INC X 10",sinvastatina,Generic,I,N,N,N,63.99
